subjectId,subjectCond,chapter,level,playCount,playTime,deaths,badgesEarned,anglesUnlocked,steps,badgeDecision
3102,level badges,1,7,4,141,3,0,14,15,NULL
3102,level badges,1,6,1,33,0,0,5,4,NULL
3102,level badges,1,9,0,23,0,0,3,3,NULL
3102,level badges,1,8,3,85,3,0,7,7,OPT-IN
3102,level badges,2,1,2,39,0,0,3,3,NULL
3102,level badges,2,3,2,65,0,0,9,9,NULL
3102,level badges,2,2,14,395,7,0,22,27,NULL
3102,level badges,2,5,8,248,8,0,14,2,NULL
3102,level badges,2,4,2,57,0,0,9,8,OPT-IN
3102,level badges,2,6,0,0,0,0,2,2,OPT-IN
3103,no badges,1,1,2,21,0,0,0,3,NULL
3103,no badges,1,3,2,31,0,0,0,14,NULL
3103,no badges,1,2,3,71,0,0,0,15,NULL
3103,no badges,1,5,5,106,3,0,8,12,NULL
3103,no badges,1,4,2,36,0,0,3,9,NULL
3103,no badges,1,7,1,114,0,0,6,14,NULL
3103,no badges,1,6,9,136,8,0,12,9,NULL
3103,no badges,1,9,0,22,0,0,3,3,NULL
3103,no badges,1,8,3,102,3,0,9,5,NULL
3103,no badges,2,1,2,31,0,0,3,5,NULL
3103,no badges,2,3,1,77,0,0,6,4,NULL
3103,no badges,2,2,9,410,7,0,15,31,NULL
3103,no badges,2,4,10,311,10,0,31,8,NULL
3014,level badges,1,1,0,16,0,0,0,5,NULL
3014,level badges,1,3,1,23,1,0,0,5,NULL
3014,level badges,1,2,0,11,0,0,0,1,NULL
3014,level badges,1,5,0,32,0,0,2,3,NULL
3014,level badges,1,4,0,15,0,0,1,3,NULL
3014,level badges,1,7,0,27,0,0,4,3,NULL
3014,level badges,1,6,0,16,0,0,3,1,NULL
3014,level badges,1,9,1,42,1,0,6,7,NULL
3014,level badges,1,8,3,153,3,1,16,16,OPT-IN
3014,level badges,3,1,0,11,0,0,1,1,NULL
3014,level badges,3,3,0,37,0,1,5,5,OPT-IN
3014,level badges,3,2,0,17,0,0,3,1,NULL
3014,level badges,3,5,1,93,1,1,10,8,OPT-IN
3014,level badges,3,4,0,37,0,0,5,4,NULL
3014,level badges,3,7,1,75,1,0,11,10,NULL
3014,level badges,3,6,0,47,0,1,5,10,OPT-IN
3014,level badges,3,8,0,92,0,1,9,9,OPT-IN
3014,level badges,2,1,0,12,0,0,1,1,NULL
3014,level badges,2,3,0,24,0,0,4,1,NULL
3014,level badges,2,2,0,26,0,0,2,1,NULL
3014,level badges,2,5,2,71,2,0,9,7,NULL
3014,level badges,2,4,0,46,0,1,7,5,OPT-IN
3014,level badges,2,7,0,79,0,1,8,13,OPT-IN
3014,level badges,2,6,0,31,0,1,4,4,OPT-IN
3014,level badges,4,1,0,0,0,0,1,0,NULL
3110,no badges,1,1,0,9,0,0,0,2,NULL
3110,no badges,1,3,0,17,0,0,0,6,NULL
3110,no badges,1,2,0,16,0,0,0,5,NULL
3110,no badges,1,5,2,79,2,0,6,8,NULL
3110,no badges,1,4,0,20,0,0,2,4,NULL
3110,level badges,1,7,2,168,2,0,9,17,NULL
3110,level badges,1,6,0,28,0,0,5,6,NULL
3110,no badges,1,9,3,160,2,0,9,9,NULL
3110,no badges,1,8,0,87,0,1,8,10,OPT-IN
3110,no badges,3,1,1,41,0,0,3,3,NULL
3110,no badges,3,3,11,436,10,0,24,15,NULL
3110,no badges,3,2,3,108,4,0,15,11,NULL
3110,no badges,3,5,2,45,2,0,1,1,NULL
3110,no badges,3,4,0,41,0,0,2,2,NULL
3110,no badges,2,1,0,21,0,0,2,2,NULL
3110,no badges,2,3,3,179,1,0,8,9,NULL
3110,no badges,2,2,6,219,5,0,9,15,NULL
3110,no badges,2,5,2,160,1,0,10,8,NULL
3110,no badges,2,4,0,96,0,1,7,5,OPT-IN
3110,no badges,2,7,2,111,1,0,16,19,OPT-OUT
3110,no badges,2,6,5,197,6,0,15,12,OPT-IN
3017,level badges,1,1,0,6,0,0,0,1,NULL
3017,level badges,1,3,0,24,0,0,0,4,NULL
3017,level badges,1,2,0,11,0,0,0,2,NULL
3017,level badges,1,5,1,90,1,0,2,8,NULL
3017,level badges,1,4,0,29,0,0,1,5,NULL
3017,level badges,1,7,7,514,7,0,26,25,NULL
3017,level badges,1,6,0,91,0,0,3,6,NULL
3017,level badges,1,9,2,109,2,0,9,6,NULL
3017,level badges,1,8,0,49,0,0,4,4,OPT-OUT
3211,level badges,1,1,0,22,0,0,0,1,NULL
3211,level badges,1,3,0,13,0,0,0,5,NULL
3211,level badges,1,2,0,21,0,0,0,2,NULL
3211,level badges,1,5,0,25,0,0,2,3,NULL
3211,level badges,1,4,0,14,0,0,1,2,NULL
3211,level badges,1,7,0,39,0,0,3,3,NULL
3211,level badges,1,6,0,19,0,0,3,1,NULL
3211,level badges,1,9,1,52,1,0,7,2,NULL
3211,level badges,1,8,0,85,0,0,2,6,OPT-IN
3211,level badges,3,1,0,14,0,0,1,1,NULL
3211,level badges,3,3,2,41,2,1,6,2,OPT-IN
3211,level badges,3,2,2,42,1,0,8,1,NULL
3211,level badges,3,5,6,111,6,0,11,5,OPT-IN
3211,level badges,3,4,0,23,0,0,4,2,NULL
3211,level badges,3,7,0,0,0,0,0,0,NULL
3211,level badges,3,6,6,137,6,0,20,9,OPT-IN
3211,level badges,2,1,0,36,0,0,1,1,NULL
3211,level badges,2,3,0,20,0,0,3,4,NULL
3211,level badges,2,2,7,440,3,0,16,30,NULL
3211,level badges,2,5,0,26,0,0,3,2,NULL
3211,level badges,2,4,1,28,1,0,3,3,OPT-IN
3211,level badges,2,7,0,24,0,0,4,4,OPT-IN
3211,level badges,2,6,1,54,1,1,8,5,OPT-IN
3207,no badges,1,1,2,28,0,0,0,3,NULL
3207,no badges,1,3,2,34,0,0,0,18,NULL
3207,no badges,1,2,2,21,0,0,0,6,NULL
3207,no badges,1,5,8,163,4,0,12,30,NULL
3207,no badges,1,4,2,60,0,0,3,9,NULL
3207,no badges,1,7,8,289,7,0,31,22,NULL
3207,no badges,1,6,3,88,1,0,10,15,NULL
3207,no badges,1,9,0,21,0,0,3,5,NULL
3207,no badges,1,8,0,32,0,0,4,6,NULL
3207,no badges,2,1,1,76,0,0,2,4,NULL
3207,no badges,2,3,0,19,0,0,3,4,NULL
3207,no badges,2,2,3,315,1,0,8,12,NULL
3207,no badges,2,5,2,161,1,0,16,7,NULL
3207,no badges,2,4,1,64,1,0,5,3,NULL
3207,no badges,2,6,0,0,0,0,0,0,NULL
3206,no badges,1,1,1,16,0,0,0,2,NULL
3206,no badges,1,3,1,24,0,0,0,9,NULL
3206,no badges,1,2,2,32,0,0,0,4,NULL
3206,no badges,1,5,7,228,7,0,4,9,NULL
3206,no badges,1,4,1,41,0,0,2,5,NULL
3206,no badges,1,7,1,89,1,0,5,9,NULL
3206,no badges,1,6,0,23,0,0,3,3,NULL
3206,no badges,1,9,0,40,0,0,4,4,NULL
3206,no badges,1,8,1,70,1,0,2,5,NULL
3206,no badges,2,1,2,47,0,0,3,6,NULL
3206,no badges,2,3,2,95,1,0,6,12,NULL
3206,no badges,2,2,3,262,1,0,6,12,NULL
3206,no badges,2,5,4,135,3,0,7,12,NULL
3206,no badges,2,4,6,166,5,0,13,16,NULL
3206,no badges,2,6,4,109,4,0,11,9,NULL
3205,no badges,1,1,0,18,0,0,0,1,NULL
3205,no badges,1,3,0,21,0,0,0,4,NULL
3205,no badges,1,2,0,10,0,0,0,1,NULL
3205,no badges,1,5,0,48,0,0,2,4,NULL
3205,no badges,1,4,3,149,2,0,1,5,NULL
3205,no badges,1,7,0,52,0,0,4,5,NULL
3205,no badges,1,6,1,70,1,0,4,6,NULL
3205,no badges,1,9,0,30,0,0,3,3,NULL
3205,no badges,1,8,0,43,0,0,2,3,NULL
3205,no badges,3,1,0,17,0,0,1,1,NULL
3205,no badges,3,3,2,123,1,0,9,2,NULL
3205,no badges,3,2,0,44,0,0,3,1,NULL
3205,no badges,3,5,0,74,0,0,4,3,NULL
3205,no badges,3,4,0,24,0,0,2,1,NULL
3205,no badges,3,7,0,0,0,0,0,1,NULL
3205,no badges,3,6,1,57,1,0,6,4,NULL
3205,no badges,2,1,0,25,0,0,1,1,NULL
3205,no badges,2,3,1,47,1,0,3,1,NULL
3205,no badges,2,2,0,22,0,0,2,1,NULL
3205,no badges,2,5,0,53,0,0,5,3,NULL
3205,no badges,2,4,0,55,0,0,4,4,NULL
3205,no badges,2,7,1,124,1,0,10,7,NULL
3205,no badges,2,6,0,43,0,0,4,6,NULL
3204,level badges,1,1,2,36,0,0,0,3,NULL
3204,level badges,1,3,2,42,0,0,0,10,NULL
3204,level badges,1,2,4,99,0,0,0,12,NULL
3204,level badges,1,5,3,98,1,0,7,15,NULL
3204,level badges,1,4,3,86,1,0,3,9,NULL
3204,level badges,1,7,10,484,10,0,34,20,NULL
3204,level badges,1,6,3,99,1,0,9,3,NULL
3204,level badges,1,9,1,41,1,0,3,5,NULL
3204,level badges,1,8,3,163,3,0,12,7,OPT-IN
3204,level badges,2,1,0,22,0,0,1,1,NULL
3204,level badges,2,2,3,57,3,0,6,13,NULL
3203,no badges,1,1,1,17,0,0,0,2,NULL
3203,no badges,1,3,1,32,0,0,0,10,NULL
3203,no badges,1,2,1,38,0,0,0,11,NULL
3203,no badges,1,5,5,76,5,0,4,4,NULL
3203,no badges,1,4,1,27,0,0,2,4,NULL
3203,no badges,1,7,0,34,0,0,3,3,NULL
3203,no badges,1,6,2,33,2,0,2,3,NULL
3203,no badges,1,9,3,45,3,0,4,4,NULL
3203,no badges,1,8,3,73,3,0,5,5,NULL
3203,no badges,3,1,0,9,0,0,1,1,NULL
3203,no badges,3,3,0,0,0,0,1,1,NULL
3203,no badges,3,2,4,60,3,0,8,6,NULL
3203,no badges,2,1,4,55,0,0,5,8,NULL
3203,no badges,2,3,10,159,8,0,13,8,NULL
3203,no badges,2,2,8,163,4,0,13,11,NULL
3203,no badges,2,5,6,129,5,0,14,8,NULL
3203,no badges,2,4,5,92,3,0,13,7,NULL
3203,no badges,2,7,0,41,0,0,6,6,NULL
3203,no badges,2,6,6,144,6,0,16,8,NULL
3202,level badges,1,1,4,44,0,0,0,6,NULL
3202,level badges,1,3,5,65,1,0,0,21,NULL
3202,level badges,1,2,4,47,0,0,0,12,NULL
3202,level badges,1,5,11,168,7,0,16,18,NULL
3202,level badges,1,4,4,55,0,0,5,12,NULL
3202,level badges,1,7,5,166,3,0,12,10,NULL
3202,level badges,1,6,9,107,6,0,13,6,NULL
3202,level badges,1,9,0,25,0,0,3,3,NULL
3202,level badges,1,8,8,134,8,0,12,5,OPT-IN
3202,level badges,2,1,0,18,0,0,1,1,NULL
3202,level badges,2,2,7,419,4,0,11,25,NULL
3201,level badges,1,1,3,31,0,0,0,4,NULL
3201,level badges,1,3,6,77,2,0,0,20,NULL
3201,level badges,1,2,3,60,0,0,0,9,NULL
3201,level badges,1,5,4,70,1,0,8,8,NULL
3201,level badges,1,4,3,55,0,0,4,15,NULL
3201,level badges,1,7,5,216,4,0,19,6,NULL
3201,level badges,1,6,10,169,8,0,14,3,NULL
3201,level badges,1,8,4,175,5,0,13,1,OPT-IN
3118,level badges,1,1,7,194,0,0,0,9,NULL
3118,level badges,1,3,7,136,1,0,0,31,NULL
3118,level badges,1,2,5,98,0,0,0,19,NULL
3118,level badges,1,5,24,473,23,0,16,48,NULL
3118,level badges,1,4,5,129,0,0,6,22,NULL
3118,level badges,1,7,4,107,4,0,4,15,NULL
3118,level badges,1,6,4,126,3,0,7,16,NULL
3118,level badges,1,8,6,151,7,0,3,7,OPT-OUT
3117,no badges,1,1,0,8,0,0,0,1,NULL
3117,no badges,1,3,0,12,0,0,0,4,NULL
3117,no badges,1,2,0,14,0,0,0,3,NULL
3117,no badges,1,5,2,84,2,0,3,6,NULL
3117,no badges,1,4,0,20,0,0,1,4,NULL
3117,no badges,1,7,2,97,2,0,9,4,NULL
3117,no badges,1,6,0,26,0,0,3,3,NULL
3117,no badges,1,9,0,35,0,0,3,3,NULL
3117,no badges,1,8,2,85,2,0,5,7,NULL
3117,no badges,3,1,0,73,0,0,1,1,NULL
3117,no badges,3,3,0,0,0,0,0,0,NULL
3117,no badges,3,2,2,48,1,0,8,1,NULL
3117,no badges,2,1,2,89,0,0,3,3,NULL
3117,no badges,2,3,3,82,2,0,8,10,NULL
3117,no badges,2,2,8,486,5,0,12,33,NULL
3117,no badges,2,5,4,53,4,0,2,3,NULL
3117,no badges,2,4,5,77,4,0,7,7,NULL
3117,no badges,2,7,0,30,0,0,4,4,NULL
3117,no badges,2,6,3,122,3,0,9,9,NULL
3013,level badges,1,1,0,14,0,0,0,1,NULL
3013,level badges,1,3,0,9,0,0,0,3,NULL
3013,level badges,1,2,0,8,0,0,0,1,NULL
3013,level badges,1,5,0,16,0,0,2,3,NULL
3013,level badges,1,4,0,12,0,0,1,2,NULL
3013,level badges,1,7,0,22,0,0,3,1,NULL
3013,level badges,1,6,0,13,0,0,3,1,NULL
3013,level badges,1,9,2,36,0,0,3,1,NULL
3013,level badges,1,8,0,22,0,1,4,1,OPT-IN
3013,level badges,3,1,0,9,0,0,1,1,NULL
3013,level badges,3,3,1,49,0,1,3,45,OPT-IN
3013,level badges,3,2,0,29,0,0,3,1,NULL
3013,level badges,3,5,2,102,0,1,5,2,OPT-IN
3013,level badges,3,4,0,26,0,0,3,1,NULL
3013,level badges,3,7,0,41,0,0,5,4,NULL
3013,level badges,3,6,0,46,0,1,6,10,OPT-IN
3013,level badges,3,8,1,75,0,1,8,6,OPT-IN
3013,level badges,2,1,0,15,0,0,1,1,NULL
3013,level badges,2,3,0,12,0,0,2,1,NULL
3013,level badges,2,2,0,20,0,0,2,1,NULL
3013,level badges,2,5,1,49,1,0,4,3,NULL
3013,level badges,2,4,2,66,0,1,8,3,OPT-IN
3013,level badges,2,7,0,29,0,1,6,4,OPT-IN
3013,level badges,2,6,4,62,1,1,8,4,OPT-IN
3013,level badges,4,1,0,13,0,0,1,1,NULL
3013,level badges,4,3,0,8,0,1,4,1,OPT-IN
3013,level badges,4,2,1,39,0,0,5,3,NULL
3013,level badges,4,5,0,31,0,1,7,3,OPT-IN
3013,level badges,4,4,2,46,0,0,6,6,NULL
3013,level badges,4,6,2,30,2,0,8,7,NULL
3115,level badges,1,1,0,18,0,0,0,1,NULL
3115,level badges,1,3,0,15,0,0,0,5,NULL
3115,level badges,1,2,1,20,0,0,0,6,NULL
3115,level badges,1,5,1,71,1,0,3,3,NULL
3115,level badges,1,4,0,15,0,0,1,3,NULL
3115,level badges,1,7,1,65,1,0,5,7,NULL
3115,level badges,1,6,2,70,2,0,2,5,NULL
3115,level badges,1,9,1,83,1,0,5,3,NULL
3115,level badges,1,8,0,38,0,0,2,4,OPT-IN
3115,level badges,3,1,0,14,0,0,1,1,NULL
3115,level badges,3,3,5,156,5,0,12,1,OPT-IN
3115,level badges,3,2,1,41,1,0,5,1,NULL
3115,level badges,3,5,0,68,0,0,5,3,OPT-OUT
3115,level badges,3,4,1,132,1,0,4,1,NULL
3115,level badges,3,7,0,0,0,0,2,3,NULL
3115,level badges,3,6,3,228,3,0,8,7,OPT-OUT
3115,level badges,2,1,0,29,0,0,1,1,NULL
3115,level badges,2,3,0,29,0,0,3,1,NULL
3115,level badges,2,2,1,142,1,0,4,6,NULL
3115,level badges,2,5,1,46,1,0,4,3,NULL
3115,level badges,2,4,3,63,3,0,5,1,OPT-IN
3115,level badges,2,7,0,67,0,0,6,3,OPT-OUT
3115,level badges,2,6,1,72,1,0,6,4,OPT-IN
3114,no badges,1,1,0,11,0,0,0,1,NULL
3114,no badges,1,3,0,18,0,0,0,4,NULL
3114,no badges,1,2,0,16,0,0,0,2,NULL
3114,no badges,1,5,0,33,0,0,2,3,NULL
3114,no badges,1,4,0,14,0,0,1,4,NULL
3114,no badges,1,7,0,42,0,0,3,4,NULL
3114,no badges,1,6,1,44,1,0,4,2,NULL
3114,no badges,1,9,1,60,1,0,6,7,NULL
3114,no badges,1,8,0,37,0,0,3,2,NULL
3114,no badges,3,1,1,50,0,0,2,2,NULL
3114,no badges,3,3,3,118,1,0,17,2,NULL
3114,no badges,3,2,3,136,1,0,15,2,NULL
3114,no badges,3,5,6,176,5,0,12,17,NULL
3114,no badges,3,4,4,128,3,0,12,9,NULL
3114,no badges,3,7,3,117,3,0,11,8,NULL
3114,no badges,3,6,2,129,1,0,12,11,NULL
3114,no badges,2,1,0,17,0,0,1,2,NULL
3114,no badges,2,3,0,53,0,0,4,4,NULL
3114,no badges,2,2,2,111,2,0,4,5,NULL
3114,no badges,2,5,1,93,1,0,12,6,NULL
3114,no badges,2,4,5,95,5,0,13,4,NULL
3114,no badges,2,7,1,83,1,0,7,7,NULL
3114,no badges,2,6,1,64,1,0,10,7,NULL
3113,level badges,1,1,0,23,0,0,0,1,NULL
3113,level badges,1,3,0,24,0,0,0,7,NULL
3113,level badges,1,2,0,21,0,0,0,1,NULL
3113,level badges,1,5,0,27,0,0,2,3,NULL
3113,level badges,1,4,0,22,0,0,1,3,NULL
3113,level badges,1,7,0,49,0,0,3,5,NULL
3113,level badges,1,6,0,24,0,0,2,2,NULL
3113,level badges,1,9,0,31,0,0,3,4,NULL
3113,level badges,1,8,0,43,0,1,3,3,OPT-IN
3113,level badges,3,1,0,13,0,0,1,2,NULL
3113,level badges,3,3,2,87,1,0,14,5,OPT-OUT
3113,level badges,3,2,0,18,0,0,4,4,NULL
3113,level badges,3,5,1,49,1,0,6,5,OPT-OUT
3113,level badges,3,4,1,49,1,0,4,3,NULL
3113,level badges,3,7,1,91,1,0,11,10,NULL
3113,level badges,3,6,0,44,0,0,6,5,OPT-OUT
3113,level badges,3,8,4,388,3,0,22,1,OPT-OUT
3113,level badges,2,1,1,28,0,0,2,4,NULL
3113,level badges,2,3,1,56,0,0,6,6,NULL
3113,level badges,2,2,8,205,7,0,6,17,NULL
3113,level badges,2,5,2,131,1,0,14,7,NULL
3113,level badges,2,4,6,172,6,0,9,3,OPT-IN
3113,level badges,2,7,1,58,1,0,8,8,OPT-OUT
3113,level badges,2,6,0,28,0,0,4,6,OPT-OUT
3112,no badges,1,1,0,51,0,0,0,2,NULL
3112,no badges,1,3,0,15,0,0,0,4,NULL
3112,no badges,1,2,0,17,0,0,0,4,NULL
3112,no badges,1,5,0,32,0,0,2,3,NULL
3112,no badges,1,4,0,20,0,0,1,2,NULL
3112,no badges,1,7,0,47,0,0,3,2,NULL
3112,no badges,1,6,1,30,1,0,2,1,NULL
3112,no badges,1,9,0,36,0,0,4,1,NULL
3112,no badges,1,8,1,64,1,0,5,3,NULL
3112,no badges,3,1,0,13,0,0,1,1,NULL
3112,no badges,3,3,7,320,6,0,17,4,NULL
3112,no badges,3,2,2,49,1,0,6,1,NULL
3112,no badges,3,5,0,49,0,0,4,4,NULL
3112,no badges,3,4,0,38,0,0,4,5,NULL
3112,no badges,3,6,0,0,0,0,4,0,NULL
3112,no badges,2,1,1,41,0,0,2,2,NULL
3112,no badges,2,3,2,67,1,0,6,3,NULL
3112,no badges,2,2,4,88,2,0,6,4,NULL
3112,no badges,2,5,11,423,9,0,31,9,NULL
3112,no badges,2,4,1,63,0,0,6,2,NULL
3112,no badges,2,7,0,31,0,0,3,2,NULL
3112,no badges,2,6,0,37,0,0,4,2,NULL
3111,no badges,1,1,1,14,0,0,0,6,NULL
3111,no badges,1,3,1,21,0,0,0,8,NULL
3111,no badges,1,2,1,19,0,0,0,5,NULL
3111,no badges,1,5,1,65,0,0,4,8,NULL
3111,no badges,1,4,2,41,1,0,2,7,NULL
3111,no badges,1,7,8,168,8,0,21,9,NULL
3111,no badges,1,6,1,39,0,0,6,6,NULL
3111,no badges,1,9,1,65,1,0,6,7,NULL
3111,no badges,1,8,1,62,1,0,5,8,NULL
3111,no badges,3,1,0,13,0,0,1,1,NULL
3111,no badges,3,3,7,446,2,0,32,2,NULL
3111,no badges,3,2,2,63,1,0,7,9,NULL
3111,no badges,3,5,1,21,1,0,2,2,NULL
3111,no badges,3,4,2,116,2,0,4,1,NULL
3111,no badges,2,1,0,12,0,0,1,1,NULL
3111,no badges,2,3,0,32,0,0,3,4,NULL
3111,no badges,2,2,0,23,0,0,2,2,NULL
3111,no badges,2,5,1,73,1,0,6,6,NULL
3111,no badges,2,4,1,46,1,0,4,2,NULL
3111,no badges,2,7,4,298,4,0,30,21,NULL
3111,no badges,2,6,0,40,0,0,4,7,NULL
3208,level badges,1,1,2,23,0,0,0,4,NULL
3208,level badges,1,3,6,110,5,0,0,13,NULL
3208,level badges,1,2,5,63,0,0,0,9,NULL
3208,level badges,1,5,5,150,3,0,9,11,NULL
3208,level badges,1,4,1,57,0,0,2,4,NULL
3208,level badges,1,7,9,273,8,0,19,12,NULL
3208,level badges,1,6,1,52,0,0,5,3,NULL
3208,level badges,1,9,0,55,0,0,5,5,NULL
3208,level badges,1,8,1,47,1,0,3,3,OPT-IN
3208,level badges,2,1,0,24,0,0,1,1,NULL
3208,level badges,2,3,0,21,0,0,2,2,NULL
3208,level badges,2,2,5,181,2,0,9,15,NULL
3208,level badges,2,5,3,139,1,0,17,5,NULL
3208,level badges,2,4,1,55,1,0,4,1,OPT-IN
3208,level badges,2,6,0,0,0,0,3,0,OPT-IN
3209,level badges,1,1,4,117,0,0,0,7,NULL
3209,level badges,1,3,5,100,1,0,0,29,NULL
3209,level badges,1,2,4,71,0,0,0,13,NULL
3209,level badges,1,5,17,494,16,0,14,41,NULL
3209,level badges,1,4,4,108,0,0,5,11,NULL
3209,level badges,1,6,3,210,4,0,5,10,NULL
3116,no badges,1,1,0,8,0,0,0,1,NULL
3116,no badges,1,3,0,14,0,0,0,6,NULL
3116,no badges,1,2,1,29,0,0,0,7,NULL
3116,no badges,1,5,1,59,1,0,2,8,NULL
3116,no badges,1,4,0,16,0,0,1,3,NULL
3116,no badges,1,7,0,39,0,0,3,6,NULL
3116,no badges,1,6,1,70,1,0,2,7,NULL
3116,no badges,1,9,0,28,0,0,3,3,NULL
3116,no badges,1,8,1,55,1,0,4,4,NULL
3116,no badges,3,1,0,14,0,0,1,1,NULL
3116,no badges,3,3,0,31,0,0,3,1,NULL
3116,no badges,3,2,1,49,1,0,4,1,NULL
3116,no badges,3,5,0,38,0,0,4,3,NULL
3116,no badges,3,4,0,19,0,0,2,1,NULL
3116,no badges,3,7,4,117,4,0,12,6,NULL
3116,no badges,3,6,0,32,0,0,5,1,NULL
3116,no badges,3,8,6,314,3,0,40,28,NULL
3116,no badges,2,1,0,23,0,0,1,1,NULL
3116,no badges,2,3,0,23,0,0,3,4,NULL
3116,no badges,2,2,2,89,1,0,5,5,NULL
3116,no badges,2,5,3,133,2,0,15,15,NULL
3116,no badges,2,4,1,73,1,0,6,6,NULL
3116,no badges,2,7,4,131,3,0,13,5,NULL
3116,no badges,2,6,0,59,0,0,4,9,NULL
3220,level badges,1,1,5,29,0,0,0,9,NULL
3220,level badges,1,3,7,61,2,0,0,25,NULL
3220,level badges,1,2,5,47,0,0,0,19,NULL
3220,level badges,1,5,13,145,8,0,17,19,NULL
3220,level badges,1,4,5,48,0,0,6,17,NULL
3220,level badges,1,7,15,247,15,0,10,16,NULL
3220,level badges,1,6,8,164,5,0,13,12,NULL
3220,level badges,1,9,0,20,0,0,3,5,NULL
3220,level badges,1,8,1,50,1,0,4,4,OPT-IN
3220,level badges,2,1,2,38,0,0,3,3,NULL
3220,level badges,2,3,2,24,1,0,3,2,NULL
3220,level badges,2,2,7,322,5,0,8,19,NULL
3220,level badges,2,5,5,56,6,0,3,1,NULL
3220,level badges,2,4,1,34,1,0,5,3,OPT-OUT
